Time,Summary,Icon,Precipitation Intensity,Precipitation Probability,Temperature,Apparent Temperature,Dew Point,Humidity,Pressure,Wind Speed,Wind Gust,Wind Bearing,Cloud Cover,UV Index,Visibility 
08-13-2017 16:00:00,Partly Cloudy,partly-cloudy-day,0,0,81.29,82.21,61.69,0.51,1014.12,3.21,6.77,315,0.3,4,9.997
08-13-2017 17:00:00,Mostly Cloudy,partly-cloudy-day,0,0,81.14,82.09,61.7,0.52,1014.46,2.59,6.2,300,0.51,2,9.997
08-13-2017 18:00:00,Partly Cloudy,partly-cloudy-day,0,0,80.35,81.45,61.74,0.53,1014.68,1.3,3.74,305,0.29,1,9.997
08-13-2017 19:00:00,Partly Cloudy,partly-cloudy-day,0,0,78.73,78.99,62.3,0.57,1015.13,0.69,1.57,295,0.22,0,9.997
08-13-2017 20:00:00,Clear,clear-night,0,0,75.19,75.48,62.69,0.65,1015.3,0.29,0.45,281,0.04,0,9.997
08-13-2017 21:00:00,Clear,clear-night,0,0,72.05,72.4,63,0.73,1015.64,0.19,0.19,270,0.05,0,9.997
08-13-2017 22:00:00,Clear,clear-night,0,0,70.19,70.53,62.69,0.77,1015.98,0.03,0.05,270,0.09,0,9.997
08-14-2017 00:00:00,Clear,clear-night,0,0,67.32,67.65,61.98,0.83,1016.49,0.09,0.09,270,0,0,9.997
08-14-2017 01:00:00,Clear,clear-night,0,0,66.01,66.36,61.78,0.86,1016.57,0.05,0.09,270,0,0,9.787
08-14-2017 02:00:00,Clear,clear-night,0,0,64.99,65.32,61.3,0.88,1016.49,0.03,0.07,0,0,0,9.724
08-14-2017 03:00:00,Clear,clear-night,0,0,64.07,64.39,60.95,0.9,1016.61,0.03,0.09,0,0,0,9.453
08-14-2017 04:00:00,Clear,clear-night,0,0,63.66,64.01,60.98,0.91,1016.55,0.02,0.02,0,0.04,0,9.923
08-14-2017 05:00:00,Partly Cloudy,partly-cloudy-night,0,0,63.27,63.62,60.93,0.92,1016.58,0.13,0.13,0,0.27,0,9.638
08-14-2017 06:00:00,Mostly Cloudy,partly-cloudy-night,0,0,63.26,63.61,60.91,0.92,1016.81,0.15,0.15,0,0.56,0,9.884
08-14-2017 07:00:00,Partly Cloudy,partly-cloudy-day,0,0,63.89,64.23,61.05,0.9,1017.07,0.19,0.23,4,0.32,0,9.698
08-14-2017 08:00:00,Partly Cloudy,partly-cloudy-day,0,0,66.73,67.21,62.81,0.87,1017.26,0.33,0.62,56,0.31,1,9.997
08-14-2017 09:00:00,Partly Cloudy,partly-cloudy-day,0,0,71.8,72.26,63.91,0.76,1017.34,0.57,1.69,81,0.13,2,9.997
08-14-2017 10:00:00,Partly Cloudy,partly-cloudy-day,0,0,75.2,75.65,64.28,0.69,1017.21,0.75,1.83,89,0.24,4,9.997
08-14-2017 11:00:00,Partly Cloudy,partly-cloudy-day,0,0,76.91,77.39,64.55,0.66,1017.04,0.73,2.59,127,0.28,6,9.997
08-14-2017 12:00:00,Partly Cloudy,partly-cloudy-day,0,0,77.63,78.17,65.15,0.65,1016.91,0.83,2.34,135,0.29,7,9.997
08-14-2017 13:00:00,Partly Cloudy,partly-cloudy-day,0,0,78.9,79.46,65.38,0.63,1016.6,1.39,3.65,163,0.5,7,9.997
08-14-2017 14:00:00,Partly Cloudy,partly-cloudy-day,0,0,79.18,79.7,64.98,0.62,1016.19,0.97,2.78,186,0.45,7,9.997
08-14-2017 15:00:00,Partly Cloudy,partly-cloudy-day,0,0,78.76,79.25,64.7,0.62,1015.52,0.8,1.99,186,0.43,6,9.997
08-14-2017 16:00:00,Partly Cloudy,partly-cloudy-day,0,0,77.65,78.2,65.2,0.66,1015.17,0.68,1.4,169,0.48,4,9.997
08-14-2017 17:00:00,Mostly Cloudy,partly-cloudy-day,0,0,76.95,77.57,65.83,0.69,1015.09,0.75,1.76,176,0.52,2,9.997
08-14-2017 18:00:00,Partly Cloudy,partly-cloudy-day,0,0,76.19,76.91,66.62,0.72,1014.73,0.6,1.08,180,0.44,1,9.997
08-14-2017 19:00:00,Mostly Cloudy,partly-cloudy-day,0,0,75.68,76.45,67.01,0.75,1014.51,0.4,0.67,170,0.5,0,9.997
08-14-2017 20:00:00,Partly Cloudy,partly-cloudy-night,0,0,74.05,74.87,67.14,0.79,1014.49,0.33,0.55,170,0.38,0,9.997
08-14-2017 21:00:00,Partly Cloudy,partly-cloudy-night,0,0,72.22,73.08,67.11,0.84,1014.64,0.33,0.92,177,0.2,0,9.997
08-14-2017 22:00:00,Partly Cloudy,partly-cloudy-night,0,0,71.01,71.87,66.75,0.86,1014.73,0.36,0.5,183,0.26,0,9.997
08-15-2017 00:00:00,Mostly Cloudy,partly-cloudy-night,0,0,70.15,71.05,66.78,0.89,1014.36,0.45,0.77,218,0.62,0,9.997
08-15-2017 01:00:00,Mostly Cloudy,partly-cloudy-night,0,0,69.96,70.88,66.79,0.9,1014.2,0.18,0.7,212,0.85,0,9.997
08-15-2017 02:00:00,Possible Drizzle,rain,0.0037,0.39,69.78,70.71,66.87,0.9,1014.08,0.4,0.76,230,0.97,0,8.048
08-15-2017 03:00:00,Light Rain,rain,0.0619,1,68.55,69.53,66.82,0.94,1014.33,0.64,1.23,243,1,0,4.758
08-15-2017 04:00:00,Light Rain,rain,0.0569,0.99,67.86,68.83,66.45,0.95,1014.19,0.21,0.63,252,1,0,5.513
08-15-2017 05:00:00,Drizzle,rain,0.0155,0.75,67.61,68.55,66.26,0.95,1013.82,0.04,0.25,0,1,0,6.458
08-15-2017 06:00:00,Overcast,cloudy,0.0016,0.28,67.5,68.43,66.09,0.95,1013.4,0.04,0.04,90,1,0,7.679
08-15-2017 07:00:00,Overcast,cloudy,0,0,67.73,68.68,66.31,0.95,1013.66,0,0,0,1,0,7.01
08-15-2017 08:00:00,Mostly Cloudy,partly-cloudy-day,0,0,68.78,69.82,67.29,0.95,1013.64,0,0.11,0,0.86,1,8.684
08-15-2017 09:00:00,Overcast,cloudy,0,0,69.9,70.93,67.59,0.92,1013.74,0.14,0.42,137,0.96,2,9.576
08-15-2017 10:00:00,Overcast,cloudy,0,0,71.06,72.1,68.01,0.9,1013.58,0.39,0.92,141,0.98,3,9.997
08-15-2017 11:00:00,Overcast,cloudy,0,0,72.22,73.29,68.57,0.88,1013.39,0.42,1.26,158,0.89,4,8.894
08-15-2017 12:00:00,Overcast,cloudy,0.0004,0.13,72.82,73.94,69.03,0.88,1013.34,0.75,1.72,157,0.96,4,7.041
08-15-2017 13:00:00,Possible Light Rain,rain,0.0196,0.59,72.3,73.48,69.32,0.9,1013.09,0.57,1.61,166,1,4,4.911
08-15-2017 14:00:00,Light Rain,rain,0.0442,0.66,72.09,73.3,69.52,0.92,1012.91,0.61,1.44,186,1,4,5.673
08-15-2017 15:00:00,Possible Light Rain,rain,0.0263,0.48,72.06,73.32,69.82,0.93,1012.61,0.41,1.17,180,1,4,5.139
08-15-2017 16:00:00,Possible Drizzle,rain,0.0054,0.39,72.37,73.66,70.08,0.93,1012.32,0.24,0.71,185,1,3,7.869
08-15-2017 17:00:00,Overcast,cloudy,0.0002,0.15,72.61,73.92,70.29,0.92,1012.15,0.29,0.73,180,1,2,9.702
08-15-2017 18:00:00,Overcast,cloudy,0,0,72.98,74.29,70.4,0.92,1012.44,0.34,0.61,184,1,1,9.716
08-15-2017 19:00:00,Overcast,cloudy,0,0,73.15,74.47,70.58,0.92,1012.41,0.42,0.81,177,1,0,9.889
08-15-2017 20:00:00,Mostly Cloudy,partly-cloudy-night,0,0,72.27,73.56,70.12,0.93,1012.45,0.31,0.6,174,0.74,0,9.558
08-15-2017 21:00:00,Mostly Cloudy,partly-cloudy-night,0,0,71.1,72.33,69.31,0.94,1012.84,0.05,0.18,180,0.66,0,8.467
08-15-2017 22:00:00,Overcast,cloudy,0,0,70.75,71.99,69.23,0.95,1012.99,0.07,0.11,180,0.91,0,7.673
08-16-2017 00:00:00,Mostly Cloudy,partly-cloudy-night,0,0,69.46,70.62,68.32,0.96,1012.63,0.05,0.11,180,0.7,0,4.678
08-16-2017 01:00:00,Mostly Cloudy,partly-cloudy-night,0,0,68.99,70.13,68.04,0.97,1012.79,0.05,0.15,180,0.53,0,2.553
08-16-2017 02:00:00,Mostly Cloudy,partly-cloudy-night,0,0,68.85,69.99,67.96,0.97,1012.76,0.26,0.43,252,0.75,0,2.018
08-16-2017 03:00:00,Overcast,cloudy,0,0,68.96,70.11,68.07,0.97,1013.06,0.37,0.82,267,0.92,0,3.245
08-16-2017 04:00:00,Overcast,cloudy,0,0,68.83,69.98,68.04,0.97,1012.88,0.39,0.81,270,0.95,0,4.733
08-16-2017 05:00:00,Overcast,cloudy,0,0,68.48,69.59,67.6,0.97,1013.21,0.47,0.75,275,0.95,0,4.666
08-16-2017 06:00:00,Overcast,cloudy,0,0,68.08,69.12,67.04,0.96,1013.89,0.32,0.67,283,0.89,0,4.758
08-16-2017 07:00:00,Mostly Cloudy,partly-cloudy-day,0,0,68.02,69.04,66.91,0.96,1014.26,0.39,0.81,306,0.56,0,3.849
08-16-2017 08:00:00,Clear,clear-day,0,0,69.19,70.3,67.85,0.96,1014.62,0.77,1.73,313,0.11,1,7.178
08-16-2017 09:00:00,Clear,clear-day,0,0,71.99,72.92,67.53,0.86,1014.6,1.33,3.74,336,0.04,2,9.877
08-16-2017 10:00:00,Clear,clear-day,0,0,75.84,76.61,67.04,0.74,1014.74,3.05,5.25,337,0,5,9.997
08-16-2017 11:00:00,Clear,clear-day,0,0,78.78,79.46,66.4,0.66,1014.97,2.83,6.22,335,0.05,7,9.997
08-16-2017 12:00:00,Clear,clear-day,0,0,81.32,83.28,65.48,0.59,1014.76,3.17,7.48,324,0.07,8,9.997
08-16-2017 13:00:00,Partly Cloudy,partly-cloudy-day,0,0,82.43,84.11,64.66,0.55,1014.27,3.38,7.9,349,0.25,8,9.997
08-16-2017 14:00:00,Partly Cloudy,partly-cloudy-day,0,0,83.1,84.71,64.55,0.54,1014.41,3.36,7.47,334,0.49,6,9.997
08-16-2017 15:00:00,Mostly Cloudy,partly-cloudy-day,0,0,83.4,84.96,64.42,0.53,1014.55,2.95,6.7,330,0.62,5,9.997
08-16-2017 16:00:00,Mostly Cloudy,partly-cloudy-day,0,0,83.76,85.06,63.8,0.51,1014.51,2.5,6.22,321,0.68,4,9.997
08-16-2017 17:00:00,Partly Cloudy,partly-cloudy-day,0,0,83.56,84.77,63.52,0.51,1014.37,2.6,5.07,319,0.48,2,9.997
08-16-2017 18:00:00,Partly Cloudy,partly-cloudy-day,0,0,83.06,84.19,63.16,0.51,1014.26,1.47,3.82,323,0.21,1,9.997
08-16-2017 19:00:00,Clear,clear-day,0,0,81.51,82.91,63.61,0.55,1014.62,0.82,2.32,313,0.1,0,9.997
08-16-2017 20:00:00,Clear,clear-night,0,0,77.65,78.08,64.01,0.63,1015.12,0.27,0.57,307,0,0,9.997
08-16-2017 21:00:00,Clear,clear-night,0,0,74.16,74.59,64,0.71,1015.61,0.06,0.11,330,0,0,9.997
08-16-2017 22:00:00,Clear,clear-night,0,0,71.55,72.04,64.04,0.77,1016.03,0.11,0.11,299,0,0,9.997
08-17-2017 00:00:00,Clear,clear-night,0,0,69.26,69.76,63.64,0.82,1016.52,0.41,0.41,301,0.01,0,9.997
08-17-2017 01:00:00,Clear,clear-night,0,0,68.38,68.87,63.38,0.84,1016.58,0.35,0.35,329,0.05,0,9.997
08-17-2017 02:00:00,Partly Cloudy,partly-cloudy-night,0,0,67.92,68.37,63.02,0.84,1016.76,0.52,0.6,358,0.33,0,9.997
08-17-2017 03:00:00,Mostly Cloudy,partly-cloudy-night,0,0,67.73,68.11,62.44,0.83,1016.79,0.65,0.68,22,0.69,0,9.997
08-17-2017 04:00:00,Mostly Cloudy,partly-cloudy-night,0,0,67.13,67.44,61.74,0.83,1016.53,0.6,0.6,36,0.7,0,9.997
08-17-2017 05:00:00,Mostly Cloudy,partly-cloudy-night,0,0,66.22,66.45,60.93,0.83,1016.72,0.33,0.4,27,0.66,0,9.997
08-17-2017 06:00:00,Mostly Cloudy,partly-cloudy-night,0,0,65.37,65.51,60.07,0.83,1017.14,0.3,0.36,13,0.73,0,9.765
08-17-2017 07:00:00,Mostly Cloudy,partly-cloudy-day,0,0,65.44,65.57,60.05,0.83,1017.76,0.46,0.46,11,0.79,0,9.997
08-17-2017 08:00:00,Mostly Cloudy,partly-cloudy-day,0,0,67.73,67.86,60.61,0.78,1018.44,0.96,1.69,37,0.82,1,9.997
08-17-2017 09:00:00,Mostly Cloudy,partly-cloudy-day,0,0,70.53,70.57,60.27,0.7,1018.27,1.51,2.85,64,0.65,2,9.997
08-17-2017 10:00:00,Mostly Cloudy,partly-cloudy-day,0,0,73.69,73.76,60.68,0.64,1018.43,1.47,3.15,69,0.56,4,9.997
08-17-2017 11:00:00,Partly Cloudy,partly-cloudy-day,0,0,76.46,76.61,61.43,0.6,1017.96,1.57,3.71,82,0.31,6,9.997
08-17-2017 12:00:00,Clear,clear-day,0,0,78.33,78.58,62.25,0.58,1017.8,1.68,3.92,112,0.11,8,9.997
08-17-2017 13:00:00,Clear,clear-day,0,0,79.95,81.36,62.94,0.56,1017.49,2.19,4.96,147,0.1,8,9.997
08-17-2017 14:00:00,Partly Cloudy,partly-cloudy-day,0,0,80.97,82.54,64.09,0.57,1016.82,2.41,5.48,145,0.2,7,9.997
08-17-2017 15:00:00,Partly Cloudy,partly-cloudy-day,0,0,81.29,83.06,64.82,0.57,1016.16,2.96,5.87,159,0.29,6,9.997
08-17-2017 16:00:00,Partly Cloudy,partly-cloudy-day,0,0,80.72,82.59,65.14,0.59,1015.69,3.21,7.23,154,0.31,4,9.997
08-17-2017 17:00:00,Partly Cloudy,partly-cloudy-day,0,0,80.05,81.98,65.38,0.61,1015.31,2.36,5.67,161,0.26,2,9.997
08-17-2017 18:00:00,Partly Cloudy,partly-cloudy-day,0,0,79.08,79.7,65.94,0.64,1014.98,2.36,5,153,0.25,1,9.997
08-17-2017 19:00:00,Clear,clear-day,0,0,77.19,77.86,66.31,0.69,1014.93,1.44,4.35,150,0.01,0,9.997
08-17-2017 20:00:00,Partly Cloudy,partly-cloudy-night,0,0,74.64,75.43,67.03,0.77,1015.05,1,2.33,149,0.17,0,9.997
08-17-2017 21:00:00,Partly Cloudy,partly-cloudy-night,0,0,73.48,74.41,67.9,0.83,1014.88,0.94,1.85,141,0.17,0,9.997
08-17-2017 22:00:00,Partly Cloudy,partly-cloudy-night,0,0,73.02,74.11,68.89,0.87,1015.12,0.46,1.7,165,0.29,0,9.997
08-18-2017 00:00:00,Mostly Cloudy,partly-cloudy-night,0,0,73.02,74.32,70.33,0.91,1014.62,0.54,1.42,153,0.71,0,9.29
08-18-2017 01:00:00,Overcast,cloudy,0,0,73.17,74.53,70.84,0.92,1013.94,0.65,1.34,162,0.9,0,7.579
08-18-2017 02:00:00,Mostly Cloudy,partly-cloudy-night,0,0,72.95,74.32,70.85,0.93,1013.31,0.61,1.74,156,0.65,0,8.302
08-18-2017 03:00:00,Mostly Cloudy,partly-cloudy-night,0,0,73.03,74.38,70.72,0.92,1012.93,0.67,1.9,183,0.72,0,8.144
08-18-2017 04:00:00,Mostly Cloudy,partly-cloudy-night,0,0,72.85,74.14,70.28,0.92,1012.68,0.89,2.01,176,0.73,0,9.224
08-18-2017 05:00:00,Overcast,cloudy,0,0,72.91,74.13,69.77,0.9,1012.17,0.96,2.39,169,0.92,0,9.753
08-18-2017 06:00:00,Overcast,cloudy,0,0,73.04,74.21,69.54,0.89,1012.11,0.86,1.96,177,0.93,0,9.875
08-18-2017 07:00:00,Possible Drizzle,rain,0.0143,0.5,72.83,74.04,69.74,0.9,1012.04,0.79,1.79,180,0.97,0,5.218
08-18-2017 08:00:00,Rain,rain,0.109,0.87,72.31,73.63,70.27,0.93,1011.89,0.48,1.58,185,1,1,5.934
08-18-2017 09:00:00,Rain,rain,0.1243,0.85,72.46,73.9,71.14,0.96,1011.6,0.27,0.6,196,1,2,4.129
08-18-2017 10:00:00,Possible Light Rain and Humid,rain,0.0223,0.56,73.29,74.83,72.04,0.96,1011.76,0.4,1.18,196,1,3,4.041
08-18-2017 11:00:00,Humid and Overcast,cloudy,0.0014,0.26,74.57,76.24,73.33,0.96,1011.69,1.05,2.38,205,1,4,4.958
08-18-2017 12:00:00,Humid and Overcast,cloudy,0,0,76.42,78.21,74.72,0.94,1011.16,1.63,3.44,209,1,4,8.181
08-18-2017 13:00:00,Humid and Overcast,cloudy,0,0,78.08,79.92,75.6,0.92,1010.78,1.59,4.41,197,1,4,9.087
08-18-2017 14:00:00,Humid and Overcast,cloudy,0,0,79.07,83.21,76.08,0.91,1010.33,2.07,4,205,1,4,7.639
08-18-2017 15:00:00,Humid and Overcast,cloudy,0,0,81.03,88.03,76.65,0.87,1009.38,1.83,4.41,193,0.97,4,9.459
08-18-2017 16:00:00,Humid and Mostly Cloudy,partly-cloudy-day,0,0,82.18,90.26,76.79,0.84,1008.35,1.27,3.48,176,0.83,3,9.109
08-18-2017 17:00:00,Humid and Mostly Cloudy,partly-cloudy-day,0,0,80.61,87.14,76.48,0.87,1007.98,0.95,1.74,153,0.69,2,9.137
08-18-2017 18:00:00,Humid and Mostly Cloudy,partly-cloudy-day,0.0003,0.05,79.1,83.29,76.09,0.91,1008.65,0.59,1.05,170,0.5,1,7.897
08-18-2017 19:00:00,Light Rain and Humid,rain,0.048,0.93,77.16,78.91,74.79,0.92,1008.72,1.27,2.35,189,0.86,0,4.563
08-18-2017 20:00:00,Rain,rain,0.1441,1,73.54,75.01,71.7,0.94,1008.93,1.36,3.56,207,0.87,0,8.787
08-18-2017 21:00:00,Light Rain,rain,0.0309,0.7,72.59,74,70.98,0.95,1008.22,0.8,1.59,202,0.57,0,9.875
08-18-2017 22:00:00,Partly Cloudy,partly-cloudy-night,0,0,72.36,73.76,70.89,0.95,1009.3,0.76,1.93,230,0.44,0,9.997
08-19-2017 00:00:00,Overcast,cloudy,0,0,72.39,73.84,71.21,0.96,1009.72,0.61,1.61,250,0.88,0,9.997
08-19-2017 01:00:00,Overcast,cloudy,0,0,72.2,73.65,71.15,0.97,1008.92,0.68,1.44,257,0.88,0,9.953
08-19-2017 02:00:00,Mostly Cloudy,partly-cloudy-night,0,0,72.3,73.77,71.25,0.97,1008.77,1.02,2.1,263,0.82,0,9.997
08-19-2017 03:00:00,Mostly Cloudy,partly-cloudy-night,0,0,72.38,73.85,71.36,0.97,1008.53,1.17,2.39,258,0.82,0,9.723
08-19-2017 04:00:00,Mostly Cloudy,partly-cloudy-night,0,0,72.42,73.91,71.43,0.97,1008.55,1.01,1.92,258,0.85,0,9.491
08-19-2017 05:00:00,Mostly Cloudy,partly-cloudy-night,0,0,72.15,73.61,71.17,0.97,1009.22,0.77,1.64,267,0.86,0,7.744
08-19-2017 06:00:00,Mostly Cloudy,partly-cloudy-night,0,0,71.42,72.79,70.33,0.96,1009.66,0.18,0.53,269,0.57,0,7.353
08-19-2017 07:00:00,Partly Cloudy,partly-cloudy-day,0,0,70.88,72.21,69.83,0.96,1009.9,0.14,0.21,272,0.44,0,7.056
08-19-2017 08:00:00,Partly Cloudy,partly-cloudy-day,0,0,72.77,74.24,71.45,0.96,1010.24,0.5,1.35,289,0.19,1,9.39
08-19-2017 09:00:00,Clear,clear-day,0,0,75.26,76.57,71.1,0.87,1010.81,0.99,2.92,312,0.03,2,9.997
08-19-2017 10:00:00,Clear,clear-day,0,0,78.93,79.88,68.95,0.72,1011.24,1.32,3.56,325,0,4,9.997
08-19-2017 11:00:00,Clear,clear-day,0,0,81.26,83.88,67.45,0.63,1011.35,1.38,3.93,298,0.07,6,9.997
08-19-2017 12:00:00,Partly Cloudy,partly-cloudy-day,0,0,82.62,85.04,66.63,0.59,1011.38,2.43,5.31,290,0.24,7,9.997
08-19-2017 13:00:00,Partly Cloudy,partly-cloudy-day,0,0,83.5,85.84,66.34,0.56,1011.23,3.01,6.11,265,0.46,7,9.997
08-19-2017 14:00:00,Partly Cloudy,partly-cloudy-day,0,0,84.55,86.9,66.24,0.54,1011.07,3.27,7.1,261,0.46,6,9.997
08-19-2017 15:00:00,Partly Cloudy,partly-cloudy-day,0,0,84.99,87.3,66.13,0.53,1010.7,3.28,7.41,259,0.46,5,9.997
08-19-2017 16:00:00,Partly Cloudy,partly-cloudy-day,0,0,85.03,87.31,66.06,0.53,1010.51,3.4,7.11,257,0.44,4,9.997
08-19-2017 17:00:00,Partly Cloudy,partly-cloudy-day,0,0,84.65,86.83,65.89,0.53,1010.2,3.57,6.98,269,0.39,2,9.997
08-19-2017 18:00:00,Partly Cloudy,partly-cloudy-day,0,0,83.75,85.91,65.9,0.55,1010.05,2.32,5.43,267,0.27,1,9.997
08-19-2017 19:00:00,Clear,clear-day,0,0,82.02,84.26,66.26,0.59,1010.25,1.38,3.31,256,0.11,0,9.997
08-19-2017 20:00:00,Clear,clear-night,0,0,79.08,79.76,66.51,0.65,1010.82,0.85,1.35,256,0.04,0,9.997
08-19-2017 21:00:00,Clear,clear-night,0,0,76.53,77.23,66.52,0.71,1011.19,0.69,0.99,237,0.04,0,9.997
08-19-2017 22:00:00,Partly Cloudy,partly-cloudy-night,0,0,75.04,75.77,66.57,0.75,1012.08,0.66,1.35,253,0.15,0,9.997
08-20-2017 00:00:00,Partly Cloudy,partly-cloudy-night,0,0,73.8,74.46,65.82,0.76,1012.43,1.35,2.52,254,0.37,0,9.997
08-20-2017 01:00:00,Partly Cloudy,partly-cloudy-night,0,0,71.76,72.26,64.22,0.77,1012.75,1.56,2.52,265,0.17,0,9.997
08-20-2017 02:00:00,Clear,clear-night,0,0,69.74,70.14,63.08,0.79,1012.91,1.13,2.26,270,0.02,0,9.997
08-20-2017 03:00:00,Clear,clear-night,0,0,68.17,68.53,62.39,0.82,1013.39,1.58,2.74,278,0,0,9.997
08-20-2017 04:00:00,Clear,clear-night,0,0,66.98,67.33,61.99,0.84,1014.05,1.21,2.57,281,0,0,9.997
08-20-2017 05:00:00,Clear,clear-night,0,0,66.02,66.35,61.63,0.86,1014.75,1.17,2.15,290,0,0,9.997
08-20-2017 06:00:00,Clear,clear-night,0,0,65.15,65.45,61.2,0.87,1015.71,1.04,1.74,293,0,0,9.997
08-20-2017 07:00:00,Clear,clear-day,0,0,64.88,65.18,61.08,0.88,1016.48,1.18,1.91,299,0,0,9.997
08-20-2017 08:00:00,Clear,clear-day,0,0,67.25,67.59,61.97,0.83,1017.19,2.15,3.97,300,0,1,9.997
08-20-2017 09:00:00,Clear,clear-day,0,0,70.17,70.44,62.15,0.76,1017.35,3.89,7.03,315,0.03,2,9.997
08-20-2017 10:00:00,Clear,clear-day,0,0,72.81,73.03,61.99,0.69,1017.65,3.23,7.3,318,0.12,4,9.997
08-20-2017 11:00:00,Partly Cloudy,partly-cloudy-day,0,0,74.98,75.17,61.83,0.64,1018.09,3.42,7.62,308,0.34,6,9.997
08-20-2017 12:00:00,Partly Cloudy,partly-cloudy-day,0,0,76.82,76.98,61.44,0.59,1018.18,3.67,7.6,312,0.22,7,9.997
08-20-2017 13:00:00,Partly Cloudy,partly-cloudy-day,0,0,78.36,78.53,61.45,0.56,1018.44,3.49,8.48,307,0.33,7,9.997
08-20-2017 14:00:00,Partly Cloudy,partly-cloudy-day,0,0,79.63,79.85,61.68,0.54,1018.57,3.73,7.33,314,0.34,7,9.997
08-20-2017 15:00:00,Partly Cloudy,partly-cloudy-day,0,0,80.53,81.53,61.45,0.52,1018.47,3.39,6.97,301,0.34,6,9.997
08-20-2017 16:00:00,Partly Cloudy,partly-cloudy-day,0,0,81.24,82.05,61.19,0.51,1018.09,3.36,6.19,304,0.19,4,9.997
08-20-2017 17:00:00,Partly Cloudy,partly-cloudy-day,0,0,81.35,82.08,60.94,0.5,1018.26,2.44,5.22,305,0.14,2,9.997
08-20-2017 18:00:00,Partly Cloudy,partly-cloudy-day,0,0,80.81,81.69,61.11,0.51,1018.47,1.99,4.57,311,0.18,1,9.997
08-20-2017 19:00:00,Partly Cloudy,partly-cloudy-day,0,0,79.28,79.5,61.83,0.55,1019.02,0.87,2.2,306,0.18,0,9.997
08-20-2017 20:00:00,Clear,clear-night,0,0,75.11,75.39,62.7,0.65,1019.2,0.28,0.29,290,0,0,9.997
08-20-2017 21:00:00,Clear,clear-night,0,0,71.72,72.01,62.5,0.73,1019.94,0.18,0.18,292,0,0,9.997
08-20-2017 22:00:00,Clear,clear-night,0,0,70.22,70.51,62.32,0.76,1020.69,0.18,0.18,270,0,0,9.997
08-21-2017 00:00:00,Clear,clear-night,0,0,67.64,67.98,62.17,0.83,1021.49,0.19,0.19,271,0,0,9.997
08-21-2017 01:00:00,Clear,clear-night,0,0,66.92,67.27,62.02,0.84,1021.63,0.1,0.14,270,0,0,9.997
08-21-2017 02:00:00,Clear,clear-night,0,0,66.15,66.5,61.84,0.86,1021.65,0.17,0.17,266,0,0,9.997
08-21-2017 03:00:00,Clear,clear-night,0,0,65.29,65.67,61.71,0.88,1021.61,0.06,0.07,270,0,0,9.997
08-21-2017 04:00:00,Clear,clear-night,0,0,64.75,65.12,61.56,0.89,1021.7,0.07,0.13,270,0,0,9.997
08-21-2017 05:00:00,Clear,clear-night,0,0,64.06,64.44,61.36,0.91,1021.9,0.12,0.12,258,0,0,9.864
08-21-2017 06:00:00,Clear,clear-night,0,0,63.54,63.93,61.2,0.92,1022.43,0.07,0.07,270,0,0,9.872
08-21-2017 07:00:00,Clear,clear-day,0,0,64.03,64.45,61.6,0.92,1022.73,0.16,0.16,254,0.04,0,9.955
08-21-2017 08:00:00,Clear,clear-day,0,0,67.32,67.92,63.9,0.89,1022.9,0.24,0.26,262,0,1,9.997
08-21-2017 09:00:00,Clear,clear-day,0,0,72.37,73,65.35,0.79,1022.88,0.63,1.19,261,0.04,2,9.997
08-21-2017 10:00:00,Clear,clear-day,0,0,77.28,77.94,66.29,0.69,1022.52,1.25,2.67,260,0.04,4,9.936
08-21-2017 11:00:00,Clear,clear-day,0,0,80.62,82.81,66.32,0.62,1022.68,2.44,5.36,256,0.02,6,9.997
08-21-2017 12:00:00,Clear,clear-day,0,0,83.1,84.94,65.16,0.55,1022.28,2.63,5.46,237,0.03,8,9.997
08-21-2017 13:00:00,Partly Cloudy,partly-cloudy-day,0,0,84.69,86.67,65.46,0.53,1021.48,2.41,5.36,219,0.14,8,9.997
08-21-2017 14:00:00,Mostly Cloudy,partly-cloudy-day,0,0,85.16,88.02,67.16,0.55,1021.06,2.56,5.68,215,0.52,6,9.997
08-21-2017 15:00:00,Partly Cloudy,partly-cloudy-day,0,0,82.5,85.54,68.11,0.62,1020.48,1.47,3.36,207,0.5,5,9.997
08-21-2017 16:00:00,Mostly Cloudy,partly-cloudy-day,0,0,84.11,87.92,69.1,0.61,1020.24,3.57,6.38,216,0.61,3,9.997
08-21-2017 17:00:00,Mostly Cloudy,partly-cloudy-day,0,0,84.39,88.42,69.4,0.61,1019.96,2.93,5.97,198,0.56,2,9.997
08-21-2017 18:00:00,Mostly Cloudy,partly-cloudy-day,0,0,83.02,86.87,69.56,0.64,1019.59,1.86,4.31,199,0.57,1,9.997
08-21-2017 19:00:00,Partly Cloudy,partly-cloudy-day,0,0,81.41,84.88,69.61,0.67,1019.14,1.7,3.88,201,0.45,0,9.997
08-21-2017 20:00:00,Partly Cloudy,partly-cloudy-night,0,0,79.19,81.93,69.65,0.73,1019.45,1.55,2.99,210,0.18,0,9.997
08-21-2017 21:00:00,Clear,clear-night,0,0,77.42,78.52,69.88,0.78,1019.81,1.02,2.58,220,0.11,0,9.875
08-21-2017 22:00:00,Clear,clear-night,0,0,76.29,77.42,69.95,0.81,1019.7,1.02,2.2,214,0.03,0,9.997
